Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
"Reiseb�ros, Fremdenverkehrgewerbe und Freizeitindustrie",GE,EBA,0,0,0,0,0,0,0,0,0
"Reiseb�ros, Fremdenverkehrgewerbe und Freizeitindustrie",GE,nReglementiert,0,0,0,0,0,0,0,0,0
"Reiseb�ros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,abt-total,0,0,0,0,0,0,0,0,0
"Reiseb�ros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,EFZ,0,0,0,0,0,0,0,0,0
"Reiseb�ros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,EBA,0,0,0,0,0,0,0,0,0
"Reiseb�ros, Fremdenverkehrgewerbe und Freizeitindustrie",JU,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,,abt-total,83,0,83,50,0,50,33,0,33
Sport,,EFZ,83,0,83,50,0,50,33,0,33
Sport,,EBA,0,0,0,0,0,0,0,0,0
Sport,,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,ZH,abt-total,14,0,14,7,0,7,7,0,7
Sport,ZH,EFZ,14,0,14,7,0,7,7,0,7
Sport,ZH,EBA,0,0,0,0,0,0,0,0,0
Sport,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,BE,abt-total,4,0,4,4,0,4,0,0,0
Sport,BE,EFZ,4,0,4,4,0,4,0,0,0
Sport,BE,EBA,0,0,0,0,0,0,0,0,0
Sport,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,LU,abt-total,3,0,3,1,0,1,2,0,2
Sport,LU,EFZ,3,0,3,1,0,1,2,0,2
Sport,LU,EBA,0,0,0,0,0,0,0,0,0
Sport,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,UR,abt-total,0,0,0,0,0,0,0,0,0
Sport,UR,EFZ,0,0,0,0,0,0,0,0,0
Sport,UR,EBA,0,0,0,0,0,0,0,0,0
Sport,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SZ,abt-total,0,0,0,0,0,0,0,0,0
Sport,SZ,EFZ,0,0,0,0,0,0,0,0,0
Sport,SZ,EBA,0,0,0,0,0,0,0,0,0
Sport,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,OW,abt-total,1,0,1,0,0,0,1,0,1
Sport,OW,EFZ,1,0,1,0,0,0,1,0,1
Sport,OW,EBA,0,0,0,0,0,0,0,0,0
Sport,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,NW,abt-total,1,0,1,0,0,0,1,0,1
Sport,NW,EFZ,1,0,1,0,0,0,1,0,1
Sport,NW,EBA,0,0,0,0,0,0,0,0,0
Sport,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GL,abt-total,0,0,0,0,0,0,0,0,0
Sport,GL,EFZ,0,0,0,0,0,0,0,0,0
Sport,GL,EBA,0,0,0,0,0,0,0,0,0
Sport,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,ZG,abt-total,1,0,1,1,0,1,0,0,0
Sport,ZG,EFZ,1,0,1,1,0,1,0,0,0
Sport,ZG,EBA,0,0,0,0,0,0,0,0,0
Sport,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,FR,abt-total,3,0,3,2,0,2,1,0,1
Sport,FR,EFZ,3,0,3,2,0,2,1,0,1
Sport,FR,EBA,0,0,0,0,0,0,0,0,0
Sport,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SO,abt-total,1,0,1,1,0,1,0,0,0
Sport,SO,EFZ,1,0,1,1,0,1,0,0,0
Sport,SO,EBA,0,0,0,0,0,0,0,0,0
Sport,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,BS,abt-total,3,0,3,3,0,3,0,0,0
Sport,BS,EFZ,3,0,3,3,0,3,0,0,0
Sport,BS,EBA,0,0,0,0,0,0,0,0,0
Sport,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,BL,abt-total,13,0,13,6,0,6,7,0,7
Sport,BL,EFZ,13,0,13,6,0,6,7,0,7
Sport,BL,EBA,0,0,0,0,0,0,0,0,0
Sport,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SH,abt-total,1,0,1,1,0,1,0,0,0
Sport,SH,EFZ,1,0,1,1,0,1,0,0,0
Sport,SH,EBA,0,0,0,0,0,0,0,0,0
Sport,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AR,abt-total,0,0,0,0,0,0,0,0,0
Sport,AR,EFZ,0,0,0,0,0,0,0,0,0
Sport,AR,EBA,0,0,0,0,0,0,0,0,0
Sport,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AI,abt-total,0,0,0,0,0,0,0,0,0
Sport,AI,EFZ,0,0,0,0,0,0,0,0,0
Sport,AI,EBA,0,0,0,0,0,0,0,0,0
Sport,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,SG,abt-total,0,0,0,0,0,0,0,0,0
Sport,SG,EFZ,0,0,0,0,0,0,0,0,0
Sport,SG,EBA,0,0,0,0,0,0,0,0,0
Sport,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GR,abt-total,0,0,0,0,0,0,0,0,0
Sport,GR,EFZ,0,0,0,0,0,0,0,0,0
Sport,GR,EBA,0,0,0,0,0,0,0,0,0
Sport,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,AG,abt-total,7,0,7,3,0,3,4,0,4
Sport,AG,EFZ,7,0,7,3,0,3,4,0,4
Sport,AG,EBA,0,0,0,0,0,0,0,0,0
Sport,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TG,abt-total,2,0,2,1,0,1,1,0,1
Sport,TG,EFZ,2,0,2,1,0,1,1,0,1
Sport,TG,EBA,0,0,0,0,0,0,0,0,0
Sport,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,TI,abt-total,5,0,5,5,0,5,0,0,0
Sport,TI,EFZ,5,0,5,5,0,5,0,0,0
Sport,TI,EBA,0,0,0,0,0,0,0,0,0
Sport,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VD,abt-total,11,0,11,6,0,6,5,0,5
Sport,VD,EFZ,11,0,11,6,0,6,5,0,5
Sport,VD,EBA,0,0,0,0,0,0,0,0,0
Sport,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,VS,abt-total,2,0,2,2,0,2,0,0,0
Sport,VS,EFZ,2,0,2,2,0,2,0,0,0
Sport,VS,EBA,0,0,0,0,0,0,0,0,0
Sport,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,NE,abt-total,6,0,6,4,0,4,2,0,2
Sport,NE,EFZ,6,0,6,4,0,4,2,0,2
Sport,NE,EBA,0,0,0,0,0,0,0,0,0
Sport,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,GE,abt-total,5,0,5,3,0,3,2,0,2
Sport,GE,EFZ,5,0,5,3,0,3,2,0,2
Sport,GE,EBA,0,0,0,0,0,0,0,0,0
Sport,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Sport,JU,abt-total,0,0,0,0,0,0,0,0,0
Sport,JU,EFZ,0,0,0,0,0,0,0,0,0
Sport,JU,EBA,0,0,0,0,0,0,0,0,0
Sport,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,,abt-total,1694,39,1655,960,4,956,734,35,699
Hauswirtschaftliche Dienste,,EFZ,1382,22,1360,901,3,898,481,19,462
Hauswirtschaftliche Dienste,,EBA,312,17,295,59,1,58,253,16,237
Hauswirtschaftliche Dienste,,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZH,abt-total,339,0,339,242,0,242,97,0,97
Hauswirtschaftliche Dienste,ZH,EFZ,287,0,287,224,0,224,63,0,63
Hauswirtschaftliche Dienste,ZH,EBA,52,0,52,18,0,18,34,0,34
Hauswirtschaftliche Dienste,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BE,abt-total,214,2,212,114,2,112,100,0,100
Hauswirtschaftliche Dienste,BE,EFZ,177,2,175,109,2,107,68,0,68
Hauswirtschaftliche Dienste,BE,EBA,37,0,37,5,0,5,32,0,32
Hauswirtschaftliche Dienste,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,LU,abt-total,107,0,107,59,0,59,48,0,48
Hauswirtschaftliche Dienste,LU,EFZ,89,0,89,58,0,58,31,0,31
Hauswirtschaftliche Dienste,LU,EBA,18,0,18,1,0,1,17,0,17
Hauswirtschaftliche Dienste,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,UR,abt-total,9,0,9,7,0,7,2,0,2
Hauswirtschaftliche Dienste,UR,EFZ,8,0,8,7,0,7,1,0,1
Hauswirtschaftliche Dienste,UR,EBA,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SZ,abt-total,28,0,28,17,0,17,11,0,11
Hauswirtschaftliche Dienste,SZ,EFZ,26,0,26,17,0,17,9,0,9
Hauswirtschaftliche Dienste,SZ,EBA,2,0,2,0,0,0,2,0,2
Hauswirtschaftliche Dienste,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,OW,abt-total,11,0,11,5,0,5,6,0,6
Hauswirtschaftliche Dienste,OW,EFZ,9,0,9,5,0,5,4,0,4
Hauswirtschaftliche Dienste,OW,EBA,2,0,2,0,0,0,2,0,2
Hauswirtschaftliche Dienste,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,abt-total,10,0,10,8,0,8,2,0,2
Hauswirtschaftliche Dienste,NW,EFZ,10,0,10,8,0,8,2,0,2
Hauswirtschaftliche Dienste,NW,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GL,abt-total,6,0,6,6,0,6,0,0,0
Hauswirtschaftliche Dienste,GL,EFZ,6,0,6,6,0,6,0,0,0
Hauswirtschaftliche Dienste,GL,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,ZG,abt-total,29,0,29,12,0,12,17,0,17
Hauswirtschaftliche Dienste,ZG,EFZ,22,0,22,10,0,10,12,0,12
Hauswirtschaftliche Dienste,ZG,EBA,7,0,7,2,0,2,5,0,5
Hauswirtschaftliche Dienste,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,FR,abt-total,68,0,68,37,0,37,31,0,31
Hauswirtschaftliche Dienste,FR,EFZ,52,0,52,34,0,34,18,0,18
Hauswirtschaftliche Dienste,FR,EBA,16,0,16,3,0,3,13,0,13
Hauswirtschaftliche Dienste,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SO,abt-total,52,0,52,26,0,26,26,0,26
Hauswirtschaftliche Dienste,SO,EFZ,40,0,40,25,0,25,15,0,15
Hauswirtschaftliche Dienste,SO,EBA,12,0,12,1,0,1,11,0,11
Hauswirtschaftliche Dienste,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BS,abt-total,40,0,40,25,0,25,15,0,15
Hauswirtschaftliche Dienste,BS,EFZ,26,0,26,21,0,21,5,0,5
Hauswirtschaftliche Dienste,BS,EBA,14,0,14,4,0,4,10,0,10
Hauswirtschaftliche Dienste,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,BL,abt-total,45,0,45,26,0,26,19,0,19
Hauswirtschaftliche Dienste,BL,EFZ,39,0,39,25,0,25,14,0,14
Hauswirtschaftliche Dienste,BL,EBA,6,0,6,1,0,1,5,0,5
Hauswirtschaftliche Dienste,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SH,abt-total,26,0,26,14,0,14,12,0,12
Hauswirtschaftliche Dienste,SH,EFZ,22,0,22,14,0,14,8,0,8
Hauswirtschaftliche Dienste,SH,EBA,4,0,4,0,0,0,4,0,4
Hauswirtschaftliche Dienste,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AR,abt-total,14,0,14,5,0,5,9,0,9
Hauswirtschaftliche Dienste,AR,EFZ,11,0,11,5,0,5,6,0,6
Hauswirtschaftliche Dienste,AR,EBA,3,0,3,0,0,0,3,0,3
Hauswirtschaftliche Dienste,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AI,abt-total,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,EFZ,1,0,1,0,0,0,1,0,1
Hauswirtschaftliche Dienste,AI,EBA,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,SG,abt-total,113,0,113,44,0,44,69,0,69
Hauswirtschaftliche Dienste,SG,EFZ,88,0,88,44,0,44,44,0,44
Hauswirtschaftliche Dienste,SG,EBA,25,0,25,0,0,0,25,0,25
Hauswirtschaftliche Dienste,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GR,abt-total,32,0,32,17,0,17,15,0,15
Hauswirtschaftliche Dienste,GR,EFZ,28,0,28,17,0,17,11,0,11
Hauswirtschaftliche Dienste,GR,EBA,4,0,4,0,0,0,4,0,4
Hauswirtschaftliche Dienste,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,AG,abt-total,112,1,111,72,1,71,40,0,40
Hauswirtschaftliche Dienste,AG,EFZ,102,1,101,72,1,71,30,0,30
Hauswirtschaftliche Dienste,AG,EBA,10,0,10,0,0,0,10,0,10
Hauswirtschaftliche Dienste,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TG,abt-total,58,0,58,23,0,23,35,0,35
Hauswirtschaftliche Dienste,TG,EFZ,47,0,47,22,0,22,25,0,25
Hauswirtschaftliche Dienste,TG,EBA,11,0,11,1,0,1,10,0,10
Hauswirtschaftliche Dienste,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,TI,abt-total,44,0,44,21,0,21,23,0,23
Hauswirtschaftliche Dienste,TI,EFZ,30,0,30,19,0,19,11,0,11
Hauswirtschaftliche Dienste,TI,EBA,14,0,14,2,0,2,12,0,12
Hauswirtschaftliche Dienste,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VD,abt-total,151,0,151,84,0,84,67,0,67
Hauswirtschaftliche Dienste,VD,EFZ,128,0,128,75,0,75,53,0,53
Hauswirtschaftliche Dienste,VD,EBA,23,0,23,9,0,9,14,0,14
Hauswirtschaftliche Dienste,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,VS,abt-total,62,21,41,27,1,26,35,20,15
Hauswirtschaftliche Dienste,VS,EFZ,42,11,31,25,0,25,17,11,6
Hauswirtschaftliche Dienste,VS,EBA,20,10,10,2,1,1,18,9,9
Hauswirtschaftliche Dienste,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,NE,abt-total,42,0,42,21,0,21,21,0,21
Hauswirtschaftliche Dienste,NE,EFZ,35,0,35,19,0,19,16,0,16
Hauswirtschaftliche Dienste,NE,EBA,7,0,7,2,0,2,5,0,5
Hauswirtschaftliche Dienste,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,GE,abt-total,38,0,38,32,0,32,6,0,6
Hauswirtschaftliche Dienste,GE,EFZ,27,0,27,25,0,25,2,0,2
Hauswirtschaftliche Dienste,GE,EBA,11,0,11,7,0,7,4,0,4
Hauswirtschaftliche Dienste,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Hauswirtschaftliche Dienste,JU,abt-total,43,15,28,16,0,16,27,15,12
Hauswirtschaftliche Dienste,JU,EFZ,30,8,22,15,0,15,15,8,7
Hauswirtschaftliche Dienste,JU,EBA,13,7,6,1,0,1,12,7,5
Hauswirtschaftliche Dienste,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,,abt-total,1451,10,1441,153,0,153,1298,10,1288
Coiffeurgewerbe und Sch�nheitspflege,,EFZ,1321,10,1311,131,0,131,1190,10,1180
Coiffeurgewerbe und Sch�nheitspflege,,EBA,130,0,130,22,0,22,108,0,108
Coiffeurgewerbe und Sch�nheitspflege,,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,ZH,abt-total,270,0,270,50,0,50,220,0,220
Coiffeurgewerbe und Sch�nheitspflege,ZH,EFZ,244,0,244,45,0,45,199,0,199
Coiffeurgewerbe und Sch�nheitspflege,ZH,EBA,26,0,26,5,0,5,21,0,21
Coiffeurgewerbe und Sch�nheitspflege,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,BE,abt-total,151,0,151,10,0,10,141,0,141
Coiffeurgewerbe und Sch�nheitspflege,BE,EFZ,138,0,138,7,0,7,131,0,131
Coiffeurgewerbe und Sch�nheitspflege,BE,EBA,13,0,13,3,0,3,10,0,10
Coiffeurgewerbe und Sch�nheitspflege,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,LU,abt-total,72,0,72,2,0,2,70,0,70
Coiffeurgewerbe und Sch�nheitspflege,LU,EFZ,61,0,61,1,0,1,60,0,60
Coiffeurgewerbe und Sch�nheitspflege,LU,EBA,11,0,11,1,0,1,10,0,10
Coiffeurgewerbe und Sch�nheitspflege,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,UR,abt-total,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Sch�nheitspflege,UR,EFZ,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Sch�nheitspflege,UR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,SZ,abt-total,18,0,18,0,0,0,18,0,18
Coiffeurgewerbe und Sch�nheitspflege,SZ,EFZ,18,0,18,0,0,0,18,0,18
Coiffeurgewerbe und Sch�nheitspflege,SZ,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,OW,abt-total,4,0,4,0,0,0,4,0,4
Coiffeurgewerbe und Sch�nheitspflege,OW,EFZ,4,0,4,0,0,0,4,0,4
Coiffeurgewerbe und Sch�nheitspflege,OW,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,NW,abt-total,5,0,5,0,0,0,5,0,5
Coiffeurgewerbe und Sch�nheitspflege,NW,EFZ,4,0,4,0,0,0,4,0,4
Coiffeurgewerbe und Sch�nheitspflege,NW,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Sch�nheitspflege,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,GL,abt-total,14,0,14,0,0,0,14,0,14
Coiffeurgewerbe und Sch�nheitspflege,GL,EFZ,13,0,13,0,0,0,13,0,13
Coiffeurgewerbe und Sch�nheitspflege,GL,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Sch�nheitspflege,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,ZG,abt-total,25,0,25,2,0,2,23,0,23
Coiffeurgewerbe und Sch�nheitspflege,ZG,EFZ,22,0,22,2,0,2,20,0,20
Coiffeurgewerbe und Sch�nheitspflege,ZG,EBA,3,0,3,0,0,0,3,0,3
Coiffeurgewerbe und Sch�nheitspflege,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,FR,abt-total,51,0,51,2,0,2,49,0,49
Coiffeurgewerbe und Sch�nheitspflege,FR,EFZ,49,0,49,1,0,1,48,0,48
Coiffeurgewerbe und Sch�nheitspflege,FR,EBA,2,0,2,1,0,1,1,0,1
Coiffeurgewerbe und Sch�nheitspflege,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,SO,abt-total,30,0,30,2,0,2,28,0,28
Coiffeurgewerbe und Sch�nheitspflege,SO,EFZ,25,0,25,1,0,1,24,0,24
Coiffeurgewerbe und Sch�nheitspflege,SO,EBA,5,0,5,1,0,1,4,0,4
Coiffeurgewerbe und Sch�nheitspflege,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,BS,abt-total,44,0,44,3,0,3,41,0,41
Coiffeurgewerbe und Sch�nheitspflege,BS,EFZ,40,0,40,2,0,2,38,0,38
Coiffeurgewerbe und Sch�nheitspflege,BS,EBA,4,0,4,1,0,1,3,0,3
Coiffeurgewerbe und Sch�nheitspflege,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,BL,abt-total,26,0,26,6,0,6,20,0,20
Coiffeurgewerbe und Sch�nheitspflege,BL,EFZ,22,0,22,3,0,3,19,0,19
Coiffeurgewerbe und Sch�nheitspflege,BL,EBA,4,0,4,3,0,3,1,0,1
Coiffeurgewerbe und Sch�nheitspflege,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,SH,abt-total,19,0,19,3,0,3,16,0,16
Coiffeurgewerbe und Sch�nheitspflege,SH,EFZ,15,0,15,3,0,3,12,0,12
Coiffeurgewerbe und Sch�nheitspflege,SH,EBA,4,0,4,0,0,0,4,0,4
Coiffeurgewerbe und Sch�nheitspflege,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,AR,abt-total,8,0,8,1,0,1,7,0,7
Coiffeurgewerbe und Sch�nheitspflege,AR,EFZ,8,0,8,1,0,1,7,0,7
Coiffeurgewerbe und Sch�nheitspflege,AR,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,AI,abt-total,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Sch�nheitspflege,AI,EFZ,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Sch�nheitspflege,AI,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,SG,abt-total,139,0,139,14,0,14,125,0,125
Coiffeurgewerbe und Sch�nheitspflege,SG,EFZ,121,0,121,13,0,13,108,0,108
Coiffeurgewerbe und Sch�nheitspflege,SG,EBA,18,0,18,1,0,1,17,0,17
Coiffeurgewerbe und Sch�nheitspflege,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,GR,abt-total,42,0,42,2,0,2,40,0,40
Coiffeurgewerbe und Sch�nheitspflege,GR,EFZ,40,0,40,2,0,2,38,0,38
Coiffeurgewerbe und Sch�nheitspflege,GR,EBA,2,0,2,0,0,0,2,0,2
Coiffeurgewerbe und Sch�nheitspflege,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,AG,abt-total,125,0,125,11,0,11,114,0,114
Coiffeurgewerbe und Sch�nheitspflege,AG,EFZ,119,0,119,8,0,8,111,0,111
Coiffeurgewerbe und Sch�nheitspflege,AG,EBA,6,0,6,3,0,3,3,0,3
Coiffeurgewerbe und Sch�nheitspflege,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,TG,abt-total,35,0,35,4,0,4,31,0,31
Coiffeurgewerbe und Sch�nheitspflege,TG,EFZ,33,0,33,3,0,3,30,0,30
Coiffeurgewerbe und Sch�nheitspflege,TG,EBA,2,0,2,1,0,1,1,0,1
Coiffeurgewerbe und Sch�nheitspflege,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,TI,abt-total,70,0,70,8,0,8,62,0,62
Coiffeurgewerbe und Sch�nheitspflege,TI,EFZ,65,0,65,8,0,8,57,0,57
Coiffeurgewerbe und Sch�nheitspflege,TI,EBA,5,0,5,0,0,0,5,0,5
Coiffeurgewerbe und Sch�nheitspflege,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,VD,abt-total,120,10,110,12,0,12,108,10,98
Coiffeurgewerbe und Sch�nheitspflege,VD,EFZ,107,10,97,10,0,10,97,10,87
Coiffeurgewerbe und Sch�nheitspflege,VD,EBA,13,0,13,2,0,2,11,0,11
Coiffeurgewerbe und Sch�nheitspflege,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,VS,abt-total,63,0,63,2,0,2,61,0,61
Coiffeurgewerbe und Sch�nheitspflege,VS,EFZ,57,0,57,2,0,2,55,0,55
Coiffeurgewerbe und Sch�nheitspflege,VS,EBA,6,0,6,0,0,0,6,0,6
Coiffeurgewerbe und Sch�nheitspflege,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,NE,abt-total,54,0,54,12,0,12,42,0,42
Coiffeurgewerbe und Sch�nheitspflege,NE,EFZ,53,0,53,12,0,12,41,0,41
Coiffeurgewerbe und Sch�nheitspflege,NE,EBA,1,0,1,0,0,0,1,0,1
Coiffeurgewerbe und Sch�nheitspflege,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,GE,abt-total,45,0,45,7,0,7,38,0,38
Coiffeurgewerbe und Sch�nheitspflege,GE,EFZ,42,0,42,7,0,7,35,0,35
Coiffeurgewerbe und Sch�nheitspflege,GE,EBA,3,0,3,0,0,0,3,0,3
Coiffeurgewerbe und Sch�nheitspflege,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,JU,abt-total,13,0,13,0,0,0,13,0,13
Coiffeurgewerbe und Sch�nheitspflege,JU,EFZ,13,0,13,0,0,0,13,0,13
Coiffeurgewerbe und Sch�nheitspflege,JU,EBA,0,0,0,0,0,0,0,0,0
Coiffeurgewerbe und Sch�nheitspflege,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,,abt-total,323,0,323,298,0,298,25,0,25
Verkehrsdienstleistungen,,EFZ,318,0,318,293,0,293,25,0,25
Verkehrsdienstleistungen,,EBA,5,0,5,5,0,5,0,0,0
Verkehrsdienstleistungen,,nReglementiert,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZH,abt-total,22,0,22,22,0,22,0,0,0
Verkehrsdienstleistungen,ZH,EFZ,22,0,22,22,0,22,0,0,0
Verkehrsdienstleistungen,ZH,EBA,0,0,0,0,0,0,0,0,0
Verkehrsdienstleistungen,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
